CA_on,p,py,w,h,t
1,0.0001,5e-06,6,9,3244.71
0,0.0001,5e-06,6,9,846.057
1,0.0001,5e-06,6,9,10109
0,0.0001,5e-06,6,9,1371.5
1,0.0001,5e-06,6,9,926.683
0,0.0001,5e-06,6,9,1917.43
1,0.0001,5e-06,6,9,1296.68
0,0.0001,5e-06,6,9,721.874
1,0.0001,5e-06,6,9,359.795
0,0.0001,5e-06,6,9,1153.63
1,0.0001,5e-06,6,9,1272.37
0,0.0001,5e-06,6,9,1222.56
1,0.0001,5e-06,6,9,1071.12
0,0.0001,5e-06,6,9,1345.48
1,0.0001,5e-06,6,9,758.241
0,0.0001,5e-06,6,9,1263.03
1,0.0001,5e-06,6,9,731.065
0,0.0001,5e-06,6,9,1047.27
1,0.0001,5e-06,6,9,445.777
0,0.0001,5e-06,6,9,1854.27
1,0.0001,5e-06,6,9,173.938
0,0.0001,5e-06,6,9,1320.42
1,0.0001,5e-06,6,9,1846.18
0,0.0001,5e-06,6,9,2003.49
1,0.0001,5e-06,6,9,1067.85
0,0.0001,5e-06,6,9,943.565
1,0.0001,5e-06,6,9,1259.95
0,0.0001,5e-06,6,9,340.483
1,0.0001,5e-06,6,9,992.574
0,0.0001,5e-06,6,9,524.312
1,0.0001,5e-06,6,9,626.771
0,0.0001,5e-06,6,9,831.553
1,0.0001,5e-06,6,9,782.929
0,0.0001,5e-06,6,9,1187.91
1,0.0001,5e-06,6,9,896.73
0,0.0001,5e-06,6,9,1668.24
1,0.0001,5e-06,6,9,295.367
0,0.0001,5e-06,6,9,898.44
1,0.0001,5e-06,6,9,3726.33
0,0.0001,5e-06,6,9,907.779
1,0.0001,5e-06,6,9,355.607
0,0.0001,5e-06,6,9,813.34
1,0.0001,5e-06,6,9,845.832
0,0.0001,5e-06,6,9,1212.14
1,0.0001,5e-06,6,9,1548.5
0,0.0001,5e-06,6,9,939.893
1,0.0001,5e-06,6,9,4279.15
0,0.0001,5e-06,6,9,799.37
1,0.0001,5e-06,6,9,6627.82
0,0.0001,5e-06,6,9,1095.78
1,0.0001,5e-06,6,9,495.415
0,0.0001,5e-06,6,9,1098.99
1,0.0001,5e-06,6,9,1928.05
0,0.0001,5e-06,6,9,1017.65
1,0.0001,5e-06,6,9,478.865
0,0.0001,5e-06,6,9,962.253
1,0.0001,5e-06,6,9,3073.75
0,0.0001,5e-06,6,9,963.686
1,0.0001,5e-06,6,9,2671.44
0,0.0001,5e-06,6,9,1043.71
1,0.0001,5e-06,6,9,1489.67
0,0.0001,5e-06,6,9,2160.9
1,0.0001,5e-06,6,9,888.963
0,0.0001,5e-06,6,9,644.81
1,0.0001,5e-06,6,9,2168.65
0,0.0001,5e-06,6,9,1295.25
1,0.0001,5e-06,6,9,1067.62
0,0.0001,5e-06,6,9,1123.42
1,0.0001,5e-06,6,9,414.054
0,0.0001,5e-06,6,9,1145.44
1,0.0001,5e-06,6,9,2793.01
0,0.0001,5e-06,6,9,729.422
1,0.0001,5e-06,6,9,1243.01
0,0.0001,5e-06,6,9,1138.09
1,0.0001,5e-06,6,9,1699.06
0,0.0001,5e-06,6,9,1678.77
1,0.0001,5e-06,6,9,5970.85
0,0.0001,5e-06,6,9,887.678
1,0.0001,5e-06,6,9,2300.55
0,0.0001,5e-06,6,9,831.681
1,0.0001,5e-06,6,9,1317.09
0,0.0001,5e-06,6,9,682.396
1,0.0001,5e-06,6,9,2062.27
0,0.0001,5e-06,6,9,1561.76
1,0.0001,5e-06,6,9,1184.25
0,0.0001,5e-06,6,9,931.521
1,0.0001,5e-06,6,9,467.771
0,0.0001,5e-06,6,9,2237.2
1,0.0001,5e-06,6,9,744.71
0,0.0001,5e-06,6,9,1217.19
1,0.0001,5e-06,6,9,286.315
0,0.0001,5e-06,6,9,912.129
1,0.0001,5e-06,6,9,1149.06
0,0.0001,5e-06,6,9,1369.09
1,0.0001,5e-06,6,9,960.011
0,0.0001,5e-06,6,9,1151.8
1,0.0001,5e-06,6,9,434.446
0,0.0001,5e-06,6,9,301.178
1,0.0001,5e-06,6,9,541.371
0,0.0001,5e-06,6,9,689.008
1,0.0001,5e-06,6,9,3786.2
0,0.0001,5e-06,6,9,619.776
1,0.0001,5e-06,6,9,115.851
0,0.0001,5e-06,6,9,1894.46
1,0.0001,5e-06,6,9,947.696
0,0.0001,5e-06,6,9,1253.44
1,0.0001,5e-06,6,9,642.339
0,0.0001,5e-06,6,9,607.133
1,0.0001,5e-06,6,9,3344.32
0,0.0001,5e-06,6,9,1181.61
1,0.0001,5e-06,6,9,1015.7
0,0.0001,5e-06,6,9,1064.68
1,0.0001,5e-06,6,9,848.55
0,0.0001,5e-06,6,9,776.607
1,0.0001,5e-06,6,9,812.309
0,0.0001,5e-06,6,9,544.582
1,0.0001,5e-06,6,9,661.682
0,0.0001,5e-06,6,9,721.668
1,0.0001,5e-06,6,9,450.703
0,0.0001,5e-06,6,9,1015.29
1,0.0001,5e-06,6,9,1618.32
0,0.0001,5e-06,6,9,1355.96
1,0.0001,5e-06,6,9,718.926
0,0.0001,5e-06,6,9,1439.77
1,0.0001,5e-06,6,9,156.077
0,0.0001,5e-06,6,9,1291.79
1,0.0001,5e-06,6,9,1524.47
0,0.0001,5e-06,6,9,1417.6
1,0.0001,5e-06,6,9,2180.67
0,0.0001,5e-06,6,9,1118.54
1,0.0001,5e-06,6,9,2580.44
0,0.0001,5e-06,6,9,925.502
1,0.0001,5e-06,6,9,1343.35
0,0.0001,5e-06,6,9,752.295
1,0.0001,5e-06,6,9,873.708
0,0.0001,5e-06,6,9,562.436
1,0.0001,5e-06,6,9,79.9011
0,0.0001,5e-06,6,9,1928.01
1,0.0001,5e-06,6,9,1597.54
0,0.0001,5e-06,6,9,573.643
1,0.0001,5e-06,6,9,3048.2
0,0.0001,5e-06,6,9,2198.01
1,0.0001,5e-06,6,9,3957.76
0,0.0001,5e-06,6,9,1036.09
1,0.0001,5e-06,6,9,2199.73
0,0.0001,5e-06,6,9,1187.18
1,0.0001,5e-06,6,9,2934.39
0,0.0001,5e-06,6,9,903.265
1,0.0001,5e-06,6,9,5300.98
0,0.0001,5e-06,6,9,1484.4
1,0.0001,5e-06,6,9,6485.18
0,0.0001,5e-06,6,9,1715.7
1,0.0001,5e-06,6,9,626.926
0,0.0001,5e-06,6,9,989.824
1,0.0001,5e-06,6,9,4772.64
0,0.0001,5e-06,6,9,795.446
1,0.0001,5e-06,6,9,1278.45
0,0.0001,5e-06,6,9,729.381
1,0.0001,5e-06,6,9,845.051
0,0.0001,5e-06,6,9,593.09
1,0.0001,5e-06,6,9,478.286
0,0.0001,5e-06,6,9,1808.74
1,0.0001,5e-06,6,9,383.603
0,0.0001,5e-06,6,9,859.591
1,0.0001,5e-06,6,9,2197.07
0,0.0001,5e-06,6,9,274.973
1,0.0001,5e-06,6,9,2529.72
0,0.0001,5e-06,6,9,916.031
1,0.0001,5e-06,6,9,2253.9
0,0.0001,5e-06,6,9,371.788
1,0.0001,5e-06,6,9,3174.68
0,0.0001,5e-06,6,9,1086.98
1,0.0001,5e-06,6,9,1821.97
0,0.0001,5e-06,6,9,953.559
1,0.0001,5e-06,6,9,529.077
0,0.0001,5e-06,6,9,2604.06
1,0.0001,5e-06,6,9,2225.61
0,0.0001,5e-06,6,9,888.125
1,0.0001,5e-06,6,9,770.432
0,0.0001,5e-06,6,9,1392.21
1,0.0001,5e-06,6,9,1917.92
0,0.0001,5e-06,6,9,1391.02
1,0.0001,5e-06,6,9,912.573
0,0.0001,5e-06,6,9,1864.66
1,0.0001,5e-06,6,9,3740.24
0,0.0001,5e-06,6,9,1079.6
1,0.0001,5e-06,6,9,6869.71
0,0.0001,5e-06,6,9,1053.02
1,0.0001,5e-06,6,9,1396.44
0,0.0001,5e-06,6,9,687.53
1,0.0001,5e-06,6,9,1942.12
0,0.0001,5e-06,6,9,1301.4
1,0.0001,5e-06,6,9,1140.36
0,0.0001,5e-06,6,9,1518.74
1,0.0001,5e-06,6,9,722.498
0,0.0001,5e-06,6,9,704.585
1,0.0001,5e-06,6,9,1934.3
0,0.0001,5e-06,6,9,885.321
1,0.0001,5e-06,6,9,1906.97
0,0.0001,5e-06,6,9,888.398
1,0.0001,5e-06,6,9,1188.54
0,0.0001,5e-06,6,9,1648.66
1,0.0001,5e-06,6,9,3976.82
0,0.0001,5e-06,6,9,507.589
1,0.0001,5e-06,6,9,1144.87
0,0.0001,5e-06,6,9,834.828
1,0.0001,5e-06,6,9,371.543
0,0.0001,5e-06,6,9,604.033
1,0.0001,5e-06,6,9,1580.22
0,0.0001,5e-06,6,9,835.837
1,0.0001,5e-06,6,9,1054.04
0,0.0001,5e-06,6,9,1129.06
1,0.0001,5e-06,6,9,1785.99
0,0.0001,5e-06,6,9,1074.42
1,0.0001,5e-06,6,9,2942.44
0,0.0001,5e-06,6,9,1322.05
1,0.0001,5e-06,6,9,1636.05
0,0.0001,5e-06,6,9,975.525
1,0.0001,5e-06,6,9,806.859
0,0.0001,5e-06,6,9,526.053
1,0.0001,5e-06,6,9,2145.52
0,0.0001,5e-06,6,9,973.396
1,0.0001,5e-06,6,9,1663.94
0,0.0001,5e-06,6,9,1311.88
1,0.0001,5e-06,6,9,749.791
0,0.0001,5e-06,6,9,2050.95
1,0.0001,5e-06,6,9,580.686
0,0.0001,5e-06,6,9,1055.25
1,0.0001,5e-06,6,9,329.357
0,0.0001,5e-06,6,9,785.152
1,0.0001,5e-06,6,9,1058.29
0,0.0001,5e-06,6,9,1109.06
1,0.0001,5e-06,6,9,2950.51
0,0.0001,5e-06,6,9,1987.33
1,0.0001,5e-06,6,9,2204.74
0,0.0001,5e-06,6,9,1297.82
1,0.0001,5e-06,6,9,1175.54
0,0.0001,5e-06,6,9,929.782
1,0.0001,5e-06,6,9,2302.92
0,0.0001,5e-06,6,9,1229.83
1,0.0001,5e-06,6,9,2846.58
0,0.0001,5e-06,6,9,1548.82
1,0.0001,5e-06,6,9,1664.07
0,0.0001,5e-06,6,9,1178.55
1,0.0001,5e-06,6,9,2716.2
0,0.0001,5e-06,6,9,1736.07
1,0.0001,5e-06,6,9,3322.25
0,0.0001,5e-06,6,9,718.87
1,0.0001,5e-06,6,9,5673.69
0,0.0001,5e-06,6,9,868.123
1,0.0001,5e-06,6,9,8339.98
0,0.0001,5e-06,6,9,1739.14
1,0.0001,5e-06,6,9,592.838
0,0.0001,5e-06,6,9,1416.69
1,0.0001,5e-06,6,9,1545.18
0,0.0001,5e-06,6,9,1857.07
1,0.0001,5e-06,6,9,925.926
0,0.0001,5e-06,6,9,1913.71
1,0.0001,5e-06,6,9,6932.78
0,0.0001,5e-06,6,9,665.034
1,0.0001,5e-06,6,9,989.858
0,0.0001,5e-06,6,9,962.624
1,0.0001,5e-06,6,9,2856.97
0,0.0001,5e-06,6,9,1633.88
1,0.0001,5e-06,6,9,1081.63
0,0.0001,5e-06,6,9,1155.31
1,0.0001,5e-06,6,9,214.715
0,0.0001,5e-06,6,9,1157.55
1,0.0001,5e-06,6,9,1726.27
0,0.0001,5e-06,6,9,977.903
1,0.0001,5e-06,6,9,1468.33
0,0.0001,5e-06,6,9,609.709
1,0.0001,5e-06,6,9,626.994
0,0.0001,5e-06,6,9,1399.08
1,0.0001,5e-06,6,9,1691
0,0.0001,5e-06,6,9,1064.44
1,0.0001,5e-06,6,9,264.36
0,0.0001,5e-06,6,9,1692.51
1,0.0001,5e-06,6,9,576.427
0,0.0001,5e-06,6,9,1382.07
1,0.0001,5e-06,6,9,461.44
0,0.0001,5e-06,6,9,492.664
1,0.0001,5e-06,6,9,1810.35
0,0.0001,5e-06,6,9,1336.94
1,0.0001,5e-06,6,9,1224.25
0,0.0001,5e-06,6,9,1289.36
1,0.0001,5e-06,6,9,1922.48
0,0.0001,5e-06,6,9,1127.89
1,0.0001,5e-06,6,9,310.709
0,0.0001,5e-06,6,9,508.659
1,0.0001,5e-06,6,9,1177.89
0,0.0001,5e-06,6,9,1844.33
1,0.0001,5e-06,6,9,1087.81
0,0.0001,5e-06,6,9,935.672
1,0.0001,5e-06,6,9,771.678
0,0.0001,5e-06,6,9,1011.51
1,0.0001,5e-06,6,9,1440.62
0,0.0001,5e-06,6,9,1326.37
1,0.0001,5e-06,6,9,157.53
0,0.0001,5e-06,6,9,861.136
1,0.0001,5e-06,6,9,651.079
0,0.0001,5e-06,6,9,693.566
1,0.0001,1e-05,6,9,473.182
0,0.0001,1e-05,6,9,807.137
1,0.0001,1e-05,6,9,2186.15
0,0.0001,1e-05,6,9,227.107
1,0.0001,1e-05,6,9,516.354
0,0.0001,1e-05,6,9,1902.22
1,0.0001,1e-05,6,9,1610.73
0,0.0001,1e-05,6,9,1115.34
1,0.0001,1e-05,6,9,280.092
0,0.0001,1e-05,6,9,755.625
1,0.0001,1e-05,6,9,2057.63
0,0.0001,1e-05,6,9,2117.38
1,0.0001,1e-05,6,9,459.647
0,0.0001,1e-05,6,9,917.893
1,0.0001,1e-05,6,9,2112.05
0,0.0001,1e-05,6,9,1725.91
1,0.0001,1e-05,6,9,897.343
0,0.0001,1e-05,6,9,509.805
1,0.0001,1e-05,6,9,1073.99
0,0.0001,1e-05,6,9,681.455
1,0.0001,1e-05,6,9,269.23
0,0.0001,1e-05,6,9,722.461
1,0.0001,1e-05,6,9,418.879
0,0.0001,1e-05,6,9,659.786
1,0.0001,1e-05,6,9,1106.14
0,0.0001,1e-05,6,9,1425.12
1,0.0001,1e-05,6,9,953.48
0,0.0001,1e-05,6,9,976.77
1,0.0001,1e-05,6,9,429.813
0,0.0001,1e-05,6,9,515.293
1,0.0001,1e-05,6,9,774.447
0,0.0001,1e-05,6,9,1444.73
1,0.0001,1e-05,6,9,207.385
0,0.0001,1e-05,6,9,589.858
1,0.0001,1e-05,6,9,901.009
0,0.0001,1e-05,6,9,1066.33
1,0.0001,1e-05,6,9,838.107
0,0.0001,1e-05,6,9,922.858
1,0.0001,1e-05,6,9,1197.57
0,0.0001,1e-05,6,9,1177.14
1,0.0001,1e-05,6,9,1293.25
0,0.0001,1e-05,6,9,559.266
1,0.0001,1e-05,6,9,1056.2
0,0.0001,1e-05,6,9,660.597
1,0.0001,1e-05,6,9,465.183
0,0.0001,1e-05,6,9,1081.23
1,0.0001,1e-05,6,9,1258.84
0,0.0001,1e-05,6,9,787.999
1,0.0001,1e-05,6,9,1363.22
0,0.0001,1e-05,6,9,629.823
1,0.0001,1e-05,6,9,1564.99
0,0.0001,1e-05,6,9,1036.04
1,0.0001,1e-05,6,9,1857.8
0,0.0001,1e-05,6,9,1082.4
1,0.0001,1e-05,6,9,386.299
0,0.0001,1e-05,6,9,1152.05
1,0.0001,1e-05,6,9,1698.95
0,0.0001,1e-05,6,9,1294.69
1,0.0001,1e-05,6,9,138.24
0,0.0001,1e-05,6,9,354.593
1,0.0001,1e-05,6,9,645.694
0,0.0001,1e-05,6,9,448.347
1,0.0001,1e-05,6,9,678.994
0,0.0001,1e-05,6,9,282.145
1,0.0001,1e-05,6,9,1679.2
0,0.0001,1e-05,6,9,1379.86
1,0.0001,1e-05,6,9,278.839
0,0.0001,1e-05,6,9,700.567
1,0.0001,1e-05,6,9,1945.11
0,0.0001,1e-05,6,9,625.345
1,0.0001,1e-05,6,9,1367.14
0,0.0001,1e-05,6,9,454.367
1,0.0001,1e-05,6,9,906.437
0,0.0001,1e-05,6,9,1376.37
1,0.0001,1e-05,6,9,1098.62
0,0.0001,1e-05,6,9,386.859
1,0.0001,1e-05,6,9,286.646
0,0.0001,1e-05,6,9,972.633
1,0.0001,1e-05,6,9,1996.53
0,0.0001,1e-05,6,9,988.046
1,0.0001,1e-05,6,9,428.211
0,0.0001,1e-05,6,9,1253.88
1,0.0001,1e-05,6,9,654.749
0,0.0001,1e-05,6,9,832.288
1,0.0001,1e-05,6,9,5529.98
0,0.0001,1e-05,6,9,1016.76
1,0.0001,1e-05,6,9,526.23
0,0.0001,1e-05,6,9,782.877
1,0.0001,1e-05,6,9,3901.14
0,0.0001,1e-05,6,9,675.514
1,0.0001,1e-05,6,9,2166
0,0.0001,1e-05,6,9,1327.08
1,0.0001,1e-05,6,9,757.678
0,0.0001,1e-05,6,9,419.72
1,0.0001,1e-05,6,9,135.651
0,0.0001,1e-05,6,9,446.303
1,0.0001,1e-05,6,9,2346.04
0,0.0001,1e-05,6,9,405.748
1,0.0001,1e-05,6,9,3354.04
0,0.0001,1e-05,6,9,1356.23
1,0.0001,1e-05,6,9,728.736
0,0.0001,1e-05,6,9,921.751
1,0.0001,1e-05,6,9,136.484
0,0.0001,1e-05,6,9,481.651
1,0.0001,1e-05,6,9,508.757
0,0.0001,1e-05,6,9,1821.58
1,0.0001,1e-05,6,9,528.488
0,0.0001,1e-05,6,9,561.48
1,0.0001,1e-05,6,9,168.672
0,0.0001,1e-05,6,9,720.45
1,0.0001,1e-05,6,9,1323.63
0,0.0001,1e-05,6,9,1029.61
1,0.0001,1e-05,6,9,3836.94
0,0.0001,1e-05,6,9,1065.89
1,0.0001,1e-05,6,9,285.602
0,0.0001,1e-05,6,9,1505.63
1,0.0001,1e-05,6,9,283.892
0,0.0001,1e-05,6,9,977.129
1,0.0001,1e-05,6,9,592.569
0,0.0001,1e-05,6,9,453.59
1,0.0001,1e-05,6,9,746.324
0,0.0001,1e-05,6,9,635.769
1,0.0001,1e-05,6,9,531.504
0,0.0001,1e-05,6,9,944.076
1,0.0001,1e-05,6,9,1581.33
0,0.0001,1e-05,6,9,1163.22
1,0.0001,1e-05,6,9,755.235
0,0.0001,1e-05,6,9,546.467
1,0.0001,1e-05,6,9,3674.48
0,0.0001,1e-05,6,9,437.378
1,0.0001,1e-05,6,9,452.311
0,0.0001,1e-05,6,9,760.683
1,0.0001,1e-05,6,9,578.11
0,0.0001,1e-05,6,9,1170.33
1,0.0001,1e-05,6,9,1045.83
0,0.0001,1e-05,6,9,1271.63
1,0.0001,1e-05,6,9,216.86
0,0.0001,1e-05,6,9,1736.88
1,0.0001,1e-05,6,9,1896.14
0,0.0001,1e-05,6,9,1116.92
1,0.0001,1e-05,6,9,787.796
0,0.0001,1e-05,6,9,511.433
1,0.0001,1e-05,6,9,587.359
0,0.0001,1e-05,6,9,677.622
1,0.0001,1e-05,6,9,1246.96
0,0.0001,1e-05,6,9,2452.84
1,0.0001,1e-05,6,9,721.118
0,0.0001,1e-05,6,9,668.497
1,0.0001,1e-05,6,9,1301.1
0,0.0001,1e-05,6,9,1033.63
1,0.0001,1e-05,6,9,201.485
0,0.0001,1e-05,6,9,1078.09
1,0.0001,1e-05,6,9,29.2109
0,0.0001,1e-05,6,9,635.994
1,0.0001,1e-05,6,9,992.77
0,0.0001,1e-05,6,9,1152.37
1,0.0001,1e-05,6,9,779.7
0,0.0001,1e-05,6,9,1967.96
1,0.0001,1e-05,6,9,1345.25
0,0.0001,1e-05,6,9,1143.24
1,0.0001,1e-05,6,9,1191.01
0,0.0001,1e-05,6,9,716.831
1,0.0001,1e-05,6,9,1314.77
0,0.0001,1e-05,6,9,756.145
1,0.0001,1e-05,6,9,1249.48
0,0.0001,1e-05,6,9,891.838
1,0.0001,1e-05,6,9,1620.09
0,0.0001,1e-05,6,9,396.575
1,0.0001,1e-05,6,9,700.723
0,0.0001,1e-05,6,9,968.525
1,0.0001,1e-05,6,9,711.768
0,0.0001,1e-05,6,9,1202.29
1,0.0001,1e-05,6,9,718.939
0,0.0001,1e-05,6,9,1168.94
1,0.0001,1e-05,6,9,260.476
0,0.0001,1e-05,6,9,413.442
1,0.0001,1e-05,6,9,5299.91
0,0.0001,1e-05,6,9,950.375
1,0.0001,1e-05,6,9,814.47
0,0.0001,1e-05,6,9,346.489
1,0.0001,1e-05,6,9,677.005
0,0.0001,1e-05,6,9,885.526
1,0.0001,1e-05,6,9,981.5
0,0.0001,1e-05,6,9,1214.57
1,0.0001,1e-05,6,9,2781.41
0,0.0001,1e-05,6,9,591.885
1,0.0001,1e-05,6,9,312.248
0,0.0001,1e-05,6,9,720.892
1,0.0001,1e-05,6,9,900.277
0,0.0001,1e-05,6,9,1512.32
1,0.0001,1e-05,6,9,344.899
0,0.0001,1e-05,6,9,1806.7
1,0.0001,1e-05,6,9,1051.09
0,0.0001,1e-05,6,9,1023.88
1,0.0001,1e-05,6,9,712.202
0,0.0001,1e-05,6,9,658.948
1,0.0001,1e-05,6,9,830.967
0,0.0001,1e-05,6,9,1664.15
1,0.0001,1e-05,6,9,2532.93
0,0.0001,1e-05,6,9,1354.61
1,0.0001,1e-05,6,9,376.373
0,0.0001,1e-05,6,9,856.24
1,0.0001,1e-05,6,9,306.744
0,0.0001,1e-05,6,9,972.086
1,0.0001,1e-05,6,9,842.464
0,0.0001,1e-05,6,9,624.303
1,0.0001,1e-05,6,9,588.493
0,0.0001,1e-05,6,9,421.693
1,0.0001,1e-05,6,9,981.235
0,0.0001,1e-05,6,9,1269.21
1,0.0001,1e-05,6,9,997.133
0,0.0001,1e-05,6,9,694.471
1,0.0001,1e-05,6,9,220.075
0,0.0001,1e-05,6,9,614.44
1,0.0001,1e-05,6,9,1057.06
0,0.0001,1e-05,6,9,1875.98
1,0.0001,1e-05,6,9,562.783
0,0.0001,1e-05,6,9,1331.16
1,0.0001,1e-05,6,9,1574.99
0,0.0001,1e-05,6,9,1737.36
1,0.0001,1e-05,6,9,2583
0,0.0001,1e-05,6,9,1136.71
1,0.0001,1e-05,6,9,567.916
0,0.0001,1e-05,6,9,960.762
1,0.0001,1e-05,6,9,1666.18
0,0.0001,1e-05,6,9,347.821
1,0.0001,1e-05,6,9,1573.58
0,0.0001,1e-05,6,9,1270.92
1,0.0001,1e-05,6,9,1811.47
0,0.0001,1e-05,6,9,923.441
1,0.0001,1e-05,6,9,390.693
0,0.0001,1e-05,6,9,2279.17
1,0.0001,1e-05,6,9,2564.73
0,0.0001,1e-05,6,9,1194.81
1,0.0001,1e-05,6,9,988.016
0,0.0001,1e-05,6,9,1849.24
1,0.0001,1e-05,6,9,560.804
0,0.0001,1e-05,6,9,940.281
1,0.0001,1e-05,6,9,710.578
0,0.0001,1e-05,6,9,1275.13
1,0.0001,1e-05,6,9,1160.57
0,0.0001,1e-05,6,9,610.827
1,0.0001,1e-05,6,9,890.313
0,0.0001,1e-05,6,9,1148.19
1,0.0001,1e-05,6,9,2625
0,0.0001,1e-05,6,9,1103.13
1,0.0001,1e-05,6,9,720.5
0,0.0001,1e-05,6,9,484.879
1,0.0001,1e-05,6,9,275.984
0,0.0001,1e-05,6,9,762.325
1,0.0001,1e-05,6,9,2399.22
0,0.0001,1e-05,6,9,539.252
1,0.0001,1e-05,6,9,1175.12
0,0.0001,1e-05,6,9,1516.62
1,0.0001,1e-05,6,9,655.067
0,0.0001,1e-05,6,9,1319.18
1,0.0001,1e-05,6,9,526.858
0,0.0001,1e-05,6,9,740.294
1,0.0001,1e-05,6,9,2164.77
0,0.0001,1e-05,6,9,652.955
1,0.0001,1e-05,6,9,1168.2
0,0.0001,1e-05,6,9,1228.49
1,0.0001,1e-05,6,9,1098.05
0,0.0001,1e-05,6,9,724.413
1,0.0001,1e-05,6,9,219.415
0,0.0001,1e-05,6,9,339.611
1,0.0001,1e-05,6,9,567.102
0,0.0001,1e-05,6,9,750.54
1,0.0001,1e-05,6,9,1504.92
0,0.0001,1e-05,6,9,1142.46
1,0.0001,1e-05,6,9,314.296
0,0.0001,1e-05,6,9,1340.46
1,0.0001,1e-05,6,9,791.062
0,0.0001,1e-05,6,9,1314.09
1,0.0001,1e-05,6,9,520.83
0,0.0001,1e-05,6,9,684.423
1,0.0001,1e-05,6,9,1004.88
0,0.0001,1e-05,6,9,268.746
1,0.0001,1e-05,6,9,481.249
0,0.0001,1e-05,6,9,1909.25
1,0.0001,1e-05,6,9,2190.6
0,0.0001,1e-05,6,9,464.549
1,0.0001,1e-05,6,9,473.254
0,0.0001,1e-05,6,9,1651.23
1,0.0001,1e-05,6,9,1233.51
0,0.0001,1e-05,6,9,452.649
1,0.0001,1e-05,6,9,800.726
0,0.0001,1e-05,6,9,792.598
1,0.0001,1e-05,6,9,112.814
0,0.0001,1e-05,6,9,1091.38
1,0.0001,1e-05,6,9,1888.32
0,0.0001,1e-05,6,9,606.618
1,0.0001,1e-05,6,9,812.923
0,0.0001,1e-05,6,9,1460.71
1,0.0001,1e-05,6,9,85.5011
0,0.0001,1e-05,6,9,1429.1
1,0.0001,1e-05,6,9,654.451
0,0.0001,1e-05,6,9,895.927
1,0.0001,1e-05,6,9,839.966
0,0.0001,1e-05,6,9,774.602
1,0.0001,1e-05,6,9,2096.99
0,0.0001,1e-05,6,9,1539.66
1,0.0001,1e-05,6,9,1548.34
0,0.0001,1e-05,6,9,2086.89
1,0.0001,1e-05,6,9,489.454
0,0.0001,1e-05,6,9,1398.48
1,0.0001,1e-05,6,9,1333.43
0,0.0001,1e-05,6,9,1010.43
1,0.0001,1e-05,6,9,2128.28
0,0.0001,1e-05,6,9,1361.23
1,0.0001,1e-05,6,9,234.899
0,0.0001,1e-05,6,9,511.435
1,0.0001,1e-05,6,9,440.009
0,0.0001,1e-05,6,9,869.785
1,0.0001,1e-05,6,9,4020.09
0,0.0001,1e-05,6,9,3123.93
1,0.0001,1e-05,6,9,1941.21
0,0.0001,1e-05,6,9,1287.71
1,0.0001,1e-05,6,9,1674.01
0,0.0001,1e-05,6,9,1570.57
1,0.0001,1e-05,6,9,167.092
0,0.0001,1e-05,6,9,1281.02
1,0.0001,1e-05,6,9,362.199
0,0.0001,1e-05,6,9,451.305
1,0.0001,1e-05,6,9,540.42
0,0.0001,1e-05,6,9,1127.99
1,0.0001,1e-05,6,9,2605.46
0,0.0001,1e-05,6,9,1182.42
1,0.0001,1e-05,6,9,601.795
0,0.0001,1e-05,6,9,320.914
1,0.0001,1e-05,6,9,797.218
0,0.0001,1e-05,6,9,1321.67
1,0.0001,1e-05,6,9,1423.93
0,0.0001,1e-05,6,9,1234.1
1,0.0001,1e-05,6,9,615.051
0,0.0001,1e-05,6,9,660.609
1,0.0001,1e-05,6,9,1136.24
0,0.0001,1e-05,6,9,993.475
1,0.0001,1e-05,6,9,224.267
0,0.0001,1e-05,6,9,1018.19
1,0.0001,1e-05,6,9,3348.22
0,0.0001,1e-05,6,9,709.175
1,0.0001,1e-05,6,9,3273.89
0,0.0001,1e-05,6,9,1300.61
1,0.0001,1e-05,6,9,886.316
0,0.0001,1e-05,6,9,660.519
1,0.0001,1e-05,6,9,3126.21
0,0.0001,1e-05,6,9,570.17
1,0.0001,1e-05,6,9,123.977
0,0.0001,1e-05,6,9,1610.84
1,0.0001,1e-05,6,9,802.385
0,0.0001,1e-05,6,9,760.041
1,0.0001,1e-05,6,9,2310.91
0,0.0001,1e-05,6,9,1443.29
1,0.0001,1e-05,6,9,4153.96
0,0.0001,1e-05,6,9,832.132
1,0.0001,1e-05,6,9,3196.53
0,0.0001,1e-05,6,9,1687.06
1,0.0001,1e-05,6,9,1440.55
0,0.0001,1e-05,6,9,1063.42
1,0.0001,1e-05,6,9,261.034
0,0.0001,1e-05,6,9,675.804
1,0.0001,1e-05,6,9,2076.47
0,0.0001,1e-05,6,9,1534.2
1,0.0001,1e-05,6,9,1447.99
0,0.0001,1e-05,6,9,560.499
1,0.0001,1e-05,6,9,1152.29
0,0.0001,1e-05,6,9,1052.8
1,0.0001,1e-05,6,9,713.726
0,0.0001,1e-05,6,9,1298.37
1,0.0001,1e-05,6,9,345.729
0,0.0001,1e-05,6,9,858.576
1,0.0001,1e-05,6,9,1279.31
0,0.0001,1e-05,6,9,1695.91
1,0.0001,1e-05,6,9,1113.56
0,0.0001,1e-05,6,9,1659.98
1,0.0001,1e-05,6,9,711.81
0,0.0001,1e-05,6,9,807.467
1,0.0001,1e-05,6,9,1321.19
0,0.0001,1e-05,6,9,1041.47
